Id,Predicted
5895,0.023387445887445884
7122,0.35455555555555557
6173,0.047090548340548335
6142,0.10151803751803751
5358,0.41321284271284286
6095,0.09648881673881672
6878,0.08715187590187591
6554,0.1559025974025974
6793,0.12871392496392495
7286,0.180018759018759
6076,0.0797550505050505
5134,0.13932756132756133
5419,0.40959328579916826
6255,0.21287265512265507
5656,0.1581385281385281
6934,0.3182189754689755
6028,0.14635353535353535
6490,0.14731168831168837
6415,0.2513199855699856
7087,0.0373452380952381
5420,0.15959163059163056
5977,0.10378210678210677
6824,0.2660710678210678
5207,0.16431890331890336
7115,0.17461075036075033
7250,0.014873015873015871
6010,0.11297582972582969
6088,0.1631562049062049
5682,0.04551984126984127
7201,0.04015620490620491
6938,0.1294613997113997
6875,0.01703968253968254
5953,0.14963492063492065
5942,0.03484595959595959
5382,0.09708585858585858
6377,0.04186709532297767
5931,0.08014033189033189
5992,0.10673845598845601
5790,0.2894772727272728
6753,0.11692748917748914
6562,0.12253462060815
7046,0.4016839826839827
5868,0.35147763347763344
5784,0.11934839996604703
5878,0.21239718614718617
5110,0.18985101010101016
5210,0.13979184704184705
7230,0.17999927849927846
5005,0.06923376623376624
6871,0.10956709956709954
5363,0.17875360750360744
7253,0.14268939393939395
6055,0.12757359307359306
5072,0.13017316017316016
6913,0.11496044478397419
6386,0.065007215007215
5634,0.027862914862914864
5758,0.20122005772005774
6819,0.047125541125541126
7088,0.047541847041847045
5039,0.10337842712842711
5532,0.056993867243867236
6037,0.16660209235209236
6322,0.1017979797979798
6887,0.07746933621933623
6660,0.06497330447330447
5451,0.08573845598845597
6014,0.14498894406247345
5556,0.1620337619896443
6346,0.11099797261561964
5850,0.08214790764790764
5940,0.14742532467532465
7119,0.23615115440115442
5253,0.33051443001443004
6851,0.4182528860028862
6695,0.05720238095238095
6908,0.2450757575757575
7255,0.037680014430014425
5674,0.23165043290043288
6278,0.12404509379509383
5486,0.28929004329004315
5174,0.3062816611493081
6621,0.03157936507936508
6313,0.04549025974025974
6435,0.12669516594516594
6970,0.12531096681096676
6310,0.12321492233256935
5932,0.06299783549783548
6877,0.14298412698412702
6763,0.27430266955266963
7085,0.10447474747474748
7049,0.16819033744033748
6959,0.22461002886002887
5214,0.11981204906204905
6350,0.2342899584076054
5063,0.47963780663780675
5041,0.026305916305916305
5086,0.042410173160173155
6942,0.1591240981240981
5270,0.05256024531024532
6705,0.059688672438672444
7051,0.12700987737752442
6758,0.17284199134199138
6249,0.09298917748917751
5808,0.07276290213054919
5377,0.07130627705627704
5446,0.06982611832611833
5856,0.28062012987012985
4986,0.19889971139971144
7001,0.04860353535353535
6677,0.20370815295815295
6665,0.13163311688311688
5817,0.25756709956709956
6984,0.12348881673881673
6541,0.14591883116883111
5117,0.21403692386045325
6097,0.05377994227994226
5389,0.12020129870129867
7219,0.039830086580086584
6338,0.3266072701807996
6922,0.1880414862914863
5367,0.15073196248196247
5638,0.15702092352092356
5830,0.14128318903318904
5338,0.2916969419469419
6007,0.10962337662337662
6612,0.09909740259740259
5718,0.14390115440115436
6104,0.026194805194805187
5229,0.1924635642135642
6625,0.31182683982683984
5206,0.11937265512265512
5963,0.15364241151005853
4990,0.030489898989898987
6641,0.03484632034632035
5369,0.12784235209235212
6196,0.11198953823953828
5236,0.22314646464646454
5719,0.28026919322507554
5643,0.16115873015873014
7050,0.20197294372294372
6355,0.05944552669552669
6688,0.22895743145743147
6239,0.2796497113997113
5531,0.08517063492063492
6113,0.08246464646464645
7181,0.3570209235209236
6118,0.11777922077922078
7264,0.2227176597911892
5343,0.11623426410191114
5051,0.10732683982683984
5779,0.0815266955266955
6605,0.09655916305916305
6655,0.18326479076479074
6534,0.3151655844155845
5681,0.1762463924963925
6607,0.07114790764790765
6242,0.3005483405483406
7242,0.06377705627705627
7277,0.33779198415963124
6675,0.04554076479076479
5398,0.059627344877344876
5956,0.18431204906204904
5731,0.16998989898989897
6956,0.1317395382395382
6437,0.25176443001443005
5447,0.3928798701298702
5973,0.20986002886002886
6075,0.2690101010101009
5281,0.38609992784992775
5103,0.1364642857142857
6468,0.08559211866564805
7209,0.23411399711399714
5584,0.08240620490620491
4988,0.2916637806637806
6502,0.15986038961038962
5651,0.04523001998001997
4962,0.16258766233766234
5862,0.12389502164502166
7199,0.06527453102453103
6727,0.04731565656565656
7279,0.04337878787878788
6544,0.04553391053391053
5933,0.06945815295815294
6574,0.17208044733044733
6399,0.16680735930735932
7187,0.05135461760461761
6353,0.048258658008658
5043,0.2090025252525252
5469,0.19703066378066378
5976,0.19957539682539682
6059,0.24656313131313123
5799,0.04846464646464646
6147,0.17508261183261187
6254,0.04903679653679653
7100,0.34678896103896106
7147,0.08818362193362192
5909,0.1864260461760461
7037,0.1726217850776674
5782,0.22934977930566164
6237,0.4339505772005772
6552,0.06255735930735931
7067,0.099265873015873
5320,0.057975829725829715
5930,0.14292365804130508
6486,0.2584199134199134
5245,0.17273448773448777
6643,0.023702380952380954
5260,0.06331782106782106
5569,0.31902450327450327
7110,0.09447222222222224
7139,0.12257720057720053
6791,0.40906361938714886
5360,0.08814790764790763
5287,0.09232720057720059
6553,0.04887842712842713
7072,0.03654978354978355
6044,0.14073340548340554
5332,0.11039226296579235
6866,0.26871031746031737
6633,0.10607251082251085
6926,0.2030111832611833
6442,0.1178293650793651
5889,0.05637842712842713
5765,0.23058513708513712
5124,0.26730627705627713
5491,0.43929401154401143
6730,0.26553779390544086
7151,0.05729040404040403
5140,0.32549422799422806
7171,0.04920346320346321
6568,0.06775793650793652
6861,0.0505966810966811
6855,0.07874098124098122
7129,0.19372637493225725
5384,0.2430295815295815
6859,0.1589209956709957
5772,0.1651919191919192
5665,0.09314935064935063
6495,0.1620494227994228
5061,0.12381854256854259
6948,0.13418014175367113
5773,0.040798701298701306
6052,0.15070743145743148
6682,0.25939682539682546
6083,0.007992424242424242
6962,0.31055526826115076
5158,0.05669877344877344
6464,0.0669069264069264
5172,0.11781168831168833
5582,0.12493939393939392
6136,0.07404725829725829
6235,0.15167388167388168
6508,0.13340584415584414
4968,0.15885173160173158
6632,0.09303499278499279
7195,0.18751226551226552
5525,0.1406702741702742
6320,0.1832644022644022
6766,0.08657098293863001
6872,0.22884704184704183
5906,0.0702142857142857
7172,0.10875698158051096
6571,0.0850981240981241
5616,0.07450360750360749
6312,0.14000974025974028
6470,0.0646111111111111
5147,0.14747619047619046
5501,0.1170740533975828
6436,0.42298665223665227
5699,0.11682503607503608
5313,0.09298124098124098
6234,0.04351398438163145
6569,0.07424278499278499
7202,0.11205555555555553
5683,0.12095707070707068
5034,0.07538852813852814
5435,0.25566017316017303
5815,0.09687626262626264
5589,0.2929895382395382
6746,0.03979870129870129
6790,0.19916378066378063
6857,0.023045454545454543
6450,0.1844234360410831
7221,0.21846031746031744
5527,0.06841161616161616
5620,0.0728152958152958
6215,0.10418073593073592
7167,0.16842929292929298
5823,0.20228707240471938
6207,0.04631060606060606
6932,0.03840584415584415
5669,0.10623773448773446
5154,0.09663095238095237
7168,0.12230916305916306
5585,0.1255212842712843
7200,0.11836507936507937
6539,0.17031240981240978
5774,0.24855266955266964
6357,0.1194419191919192
5042,0.252786075036075
5015,0.055316378066378055
5354,0.05494696969696969
6054,0.16376542738307442
7295,0.23839890501655198
5365,0.22924675324675317
6755,0.11812121212121213
5991,0.2776053391053391
7035,0.04557792207792208
5893,0.2182344877344877
7164,0.036099567099567104
5304,0.10769480519480519
5561,0.18142784992784988
5520,0.2132233044733045
5241,0.01655266955266955
7096,0.06115692640692641
6078,0.05969336219336219
5046,0.28997113997113994
5334,0.21415165226929925
6969,0.03815079365079365
6821,0.36876994084347037
5760,0.20070683728036662
5614,0.08251839826839827
7091,0.09914033189033189
5698,0.24253643578643572
5169,0.082994227994228
7294,0.06902561327561328
5318,0.15408621933621935
5368,0.144734126984127
6923,0.11964682539682539
5463,0.15561255411255412
5265,0.011666666666666665
6321,0.031878787878787875
5226,0.11187229437229435
6868,0.08532034632034632
4967,0.4945137085137085
5293,0.03303787878787879
5865,0.09689790764790765
5841,0.04399170274170274
5526,0.08444155844155844
6852,0.060130591630591625
6469,0.02871969696969697
6168,0.14176131058483998
7292,0.11773015873015873
5036,0.055693362193362204
5644,0.4595258891435362
6856,0.10447330447330447
5428,0.21049206349206354
5027,0.028494227994227996
4989,0.3388488455988456
5221,0.03859595959595959
6402,0.07348232323232322
5346,0.05252380952380952
6748,0.08157323232323233
