Id,Predicted
5895,0.10397243107769424
7122,0.791260220369707
6173,0.17351782260292903
6142,0.3120935537030403
5358,0.49691269841269836
6095,0.1074047619047619
6878,0.08602380952380953
6554,0.30483809523809513
6793,0.2625689637635567
7286,0.11651587301587302
6076,0.08747619047619049
5134,0.094234335839599
5419,0.6125298584298583
6255,0.6072679536679535
5656,0.1533295739348371
6934,0.1849206349206349
6028,0.16936319176319178
6490,0.05697619047619047
6415,0.3209809523809523
7087,0.057031954887218045
5420,0.07659147869674185
5977,0.03869047619047619
6824,0.5826398857493724
5207,0.060309523809523806
7115,0.18944444444444447
7250,0.02919047619047619
6010,0.3660005065856128
6088,0.30990476190476185
5682,0.13632163742690057
7201,0.08770258980785299
6938,0.20047450608399264
6875,0.014523809523809524
5953,0.2227619047619048
5942,0.1349883040935672
5382,0.0115
6377,0.024857142857142862
5931,0.15246428571428572
5992,0.19856349206349208
5790,0.45735714285714285
6753,0.1956547619047619
6562,0.053079879185142335
7046,0.3710129016223882
5868,0.24566850950906677
5784,0.1348057644110276
5878,0.20964052287581703
5110,0.3048333333333334
5210,0.3919225845076908
7230,0.06214285714285714
5005,0.32558925117435755
6871,0.07915575876524528
5363,0.7255327428922292
7253,0.08716290726817041
6055,0.25695714285714283
5072,0.2166914786967418
6913,0.041512210012210005
6386,0.2675793650793651
5634,0.031896825396825396
5758,0.3952113143208008
6819,0.08507364341085272
7088,0.0922152882205514
5039,0.7168749654600718
5532,0.4326909827760892
6037,0.007714285714285714
6322,0.06175020885547203
6887,0.09256349206349207
6660,0.05881181331707647
5451,0.10036925647451964
6014,0.11810735171261488
5556,0.4648631917631917
6346,0.1389010025062657
5850,0.25450943995403286
5940,0.25116666666666665
7119,0.07886925647451962
5253,0.32406349206349205
6851,0.8888994145089012
6695,0.18005238095238096
6908,0.38047450608399275
7255,0.057528571428571436
5674,0.22413687022197665
6278,0.06718253968253969
5486,0.3473870012870013
5174,0.6534346203346201
6621,0.04665873015873016
6313,0.05268253968253969
6435,0.1743619047619048
6970,0.10335714285714287
6310,0.07663909774436091
5932,0.11634147869674187
6877,0.24031557271557272
6763,0.21379792429792427
7085,0.26941081081081075
7049,0.05537496546007183
6959,0.5769732190827055
5214,0.40342258450769064
6350,0.3862679536679538
5063,0.6327917631917631
5041,0.19797020355530998
